batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultPatternsOut,heightPatternsOut,resultOut,heightOut,patternAdvantage,timeOut
0,manager,FALSE,7,3111,FALSE,0,FALSE,6,6,0.05
0,healthy,FALSE,7,3111,FALSE,0,FALSE,6,6,0.05
0,virtue,FALSE,6,3111,FALSE,0,FALSE,5,5,0.1
0,mineral,FALSE,7,3111,FALSE,0,FALSE,5,5,0.125
0,nursery,FALSE,7,3111,FALSE,0,FALSE,5,5,0.1
0,eighty,FALSE,6,3111,FALSE,0,FALSE,5,5,0.075
0,justify,FALSE,7,3111,FALSE,0,FALSE,5,5,0.1
0,guilty,FALSE,6,3111,FALSE,0,FALSE,5,5,0.125
0,organic,FALSE,7,3111,FALSE,0,FALSE,5,5,0.025
0,settle,FALSE,6,3111,FALSE,1,FALSE,6,5,0.125
0,premium,FALSE,7,3111,FALSE,0,FALSE,5,5,0.1
0,totally,FALSE,7,3111,FALSE,0,FALSE,5,5,0.075
0,visitor,FALSE,7,3111,FALSE,0,FALSE,5,5,0.025
0,liberty,FALSE,7,3111,FALSE,0,FALSE,5,5,0.1
0,variety,FALSE,7,3111,FALSE,0,FALSE,5,5,0.1
0,reality,FALSE,7,3111,FALSE,0,FALSE,5,5,0.05
0,poetry,FALSE,6,3111,FALSE,0,FALSE,4,4,0.05
0,create,FALSE,6,3111,FALSE,1,FALSE,5,4,0.15
0,warrior,FALSE,7,3111,FALSE,0,FALSE,4,4,0.1
0,journal,FALSE,7,3111,FALSE,1,FALSE,5,4,0.075
0,openly,FALSE,6,3111,FALSE,0,FALSE,4,4,0.05
0,seventy,FALSE,7,3111,FALSE,1,FALSE,5,4,0.175
0,cabinet,FALSE,7,3111,FALSE,1,FALSE,5,4,0.175
0,oversee,FALSE,7,3111,FALSE,0,FALSE,4,4,0.1
0,linear,FALSE,6,3111,FALSE,0,FALSE,4,4,0.025
0,united,FALSE,6,3111,FALSE,0,FALSE,4,4,0.1
0,honest,FALSE,6,3111,FALSE,2,FALSE,6,4,0.175
0,music,FALSE,5,3111,FALSE,1,FALSE,5,4,0.125
0,monthly,FALSE,7,3111,FALSE,1,FALSE,5,4,0.05
0,uniform,FALSE,7,3111,FALSE,0,FALSE,4,4,0.075
0,deficit,FALSE,7,3111,FALSE,0,FALSE,4,4,0.05
0,imagine,FALSE,7,3111,FALSE,0,FALSE,4,4,0.05
0,overly,FALSE,6,3111,FALSE,0,FALSE,4,4,0.025
0,charity,FALSE,7,3111,FALSE,0,FALSE,4,4,0.05
0,roughly,FALSE,7,3111,FALSE,1,FALSE,5,4,0.175
0,comedy,FALSE,6,3111,FALSE,0,FALSE,4,4,0.075
0,studio,FALSE,6,3111,FALSE,0,FALSE,4,4,0.075
0,killing,FALSE,7,3111,FALSE,0,FALSE,4,4,0.1
0,handy,FALSE,5,3111,FALSE,0,FALSE,4,4,0.05
0,ironic,FALSE,6,3111,FALSE,0,FALSE,4,4,0.1
0,enquire,FALSE,7,3111,FALSE,2,FALSE,6,4,0.1
0,planet,FALSE,6,3111,FALSE,1,FALSE,5,4,0.075
0,habit,FALSE,5,3111,FALSE,1,FALSE,5,4,0.125
0,summary,FALSE,7,3111,FALSE,0,FALSE,4,4,0.05
0,highway,FALSE,7,3111,FALSE,0,FALSE,4,4,0.05
0,iron,FALSE,4,3111,FALSE,1,FALSE,4,3,0.05
0,tighten,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,premise,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,clarify,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,anyone,FALSE,6,3111,FALSE,0,FALSE,3,3,0.05
0,queue,FALSE,5,3111,FALSE,0,FALSE,3,3,0.05
0,gallon,FALSE,6,3111,FALSE,1,FALSE,4,3,0.175
0,general,FALSE,7,3111,FALSE,0,FALSE,3,3,0.1
0,clarity,FALSE,7,3111,FALSE,0,FALSE,3,3,0.1
0,typical,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,angrily,FALSE,7,3111,FALSE,1,FALSE,4,3,0.05
0,guitar,FALSE,6,3111,FALSE,0,FALSE,3,3,0.05
0,anxious,FALSE,7,3111,FALSE,1,FALSE,4,3,0.05
0,teacher,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,medium,FALSE,6,3111,FALSE,1,FALSE,4,3,0.05
0,widely,FALSE,6,3111,FALSE,1,FALSE,4,3,0.05
0,query,FALSE,5,3111,FALSE,0,FALSE,3,3,0.05
0,tablet,FALSE,6,3111,FALSE,2,FALSE,5,3,0.1
0,safety,FALSE,6,3111,FALSE,1,FALSE,4,3,0.075
0,busy,FALSE,4,3111,FALSE,0,FALSE,3,3,0.05
0,heavily,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,halfway,FALSE,7,3111,FALSE,0,FALSE,3,3,0.025
0,versus,FALSE,6,3111,FALSE,1,FALSE,4,3,0.05
0,however,FALSE,7,3111,FALSE,0,FALSE,3,3,0.125
0,optical,FALSE,7,3111,FALSE,1,FALSE,4,3,0.15
0,global,FALSE,6,3111,FALSE,1,FALSE,4,3,0.15
0,weekly,FALSE,6,3111,FALSE,1,FALSE,4,3,0.15
0,colony,FALSE,6,3111,FALSE,0,FALSE,3,3,0.1
0,generic,FALSE,7,3111,FALSE,0,FALSE,3,3,0.1
0,urge,FALSE,4,3111,FALSE,1,FALSE,4,3,0.05
0,mayor,FALSE,5,3111,FALSE,0,FALSE,3,3,0.05
0,circuit,FALSE,7,3111,FALSE,1,FALSE,4,3,0.05
0,holiday,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,worry,FALSE,5,3111,FALSE,1,FALSE,4,3,0.05
0,genetic,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,injure,FALSE,6,3111,FALSE,2,FALSE,5,3,0.1
0,stick,FALSE,5,3111,FALSE,2,FALSE,5,3,0.225
0,operate,FALSE,7,3111,FALSE,0,FALSE,3,3,0.1
0,version,FALSE,7,3111,FALSE,1,FALSE,4,3,0.125
0,minimum,FALSE,7,3111,FALSE,1,FALSE,4,3,0.15
0,benefit,FALSE,7,3111,FALSE,0,FALSE,3,3,0.075
0,factory,FALSE,7,3111,FALSE,1,FALSE,4,3,0.15
0,normal,FALSE,6,3111,FALSE,0,FALSE,3,3,0.075
0,double,FALSE,6,3111,FALSE,1,FALSE,4,3,0.05
0,anybody,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,apply,FALSE,5,3111,FALSE,1,FALSE,4,3,0.075
0,minimal,FALSE,7,3111,FALSE,1,FALSE,4,3,0.075
0,partly,FALSE,6,3111,FALSE,1,FALSE,4,3,0.075
0,testing,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,goodbye,FALSE,7,3111,FALSE,1,FALSE,4,3,0.075
0,readily,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,magic,FALSE,5,3111,FALSE,2,FALSE,5,3,0.1
0,firstly,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,period,FALSE,6,3111,FALSE,0,FALSE,3,3,0.05
0,curious,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,revenue,FALSE,7,3111,FALSE,2,FALSE,5,3,0.075
0,editor,FALSE,6,3111,FALSE,1,FALSE,4,3,0.15
0,heavy,FALSE,5,3111,FALSE,0,FALSE,3,3,0.075
0,militia,FALSE,7,3111,FALSE,0,FALSE,3,3,0.1
0,kitchen,FALSE,7,3111,FALSE,0,FALSE,3,3,0.075
0,country,FALSE,7,3111,FALSE,2,FALSE,5,3,0.2
0,mission,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,highly,FALSE,6,3111,FALSE,1,FALSE,4,3,0.05
0,dignity,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,county,FALSE,6,3111,FALSE,2,FALSE,5,3,0.075
0,hunt,FALSE,4,3111,FALSE,1,FALSE,4,3,0.075
0,battery,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,missile,FALSE,7,3111,FALSE,2,FALSE,5,3,0.225
0,edition,FALSE,7,3111,FALSE,1,FALSE,4,3,0.15
0,extra,FALSE,5,3111,FALSE,1,FALSE,4,3,0.125
0,product,FALSE,7,3111,FALSE,3,FALSE,6,3,0.25
0,quest,FALSE,5,3111,FALSE,0,FALSE,3,3,0.075
0,hopeful,FALSE,7,3111,FALSE,1,FALSE,4,3,0.15
0,painter,FALSE,7,3111,FALSE,2,FALSE,5,3,0.1
0,party,FALSE,5,3111,FALSE,1,FALSE,4,3,0.075
0,excited,FALSE,7,3111,FALSE,0,FALSE,3,3,0.025
0,window,FALSE,6,3111,FALSE,1,FALSE,4,3,0.075
0,single,FALSE,6,3111,FALSE,1,FALSE,4,3,0.075
0,therapy,FALSE,7,3111,FALSE,1,FALSE,4,3,0.05
0,quietly,FALSE,7,3111,FALSE,0,FALSE,3,3,0.025
0,density,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,exact,FALSE,5,3111,FALSE,2,FALSE,5,3,0.1
0,kidney,FALSE,6,3111,FALSE,0,FALSE,3,3,0.075
0,market,FALSE,6,3111,FALSE,2,FALSE,5,3,0.175
0,drawing,FALSE,7,3111,FALSE,0,FALSE,3,3,0.075
0,opera,FALSE,5,3111,FALSE,0,FALSE,3,3,0.1
0,prayer,FALSE,6,3111,FALSE,1,FALSE,4,3,0.125
0,apple,FALSE,5,3111,FALSE,1,FALSE,4,3,0.075
0,casino,FALSE,6,3111,FALSE,0,FALSE,3,3,0.05
0,burial,FALSE,6,3111,FALSE,0,FALSE,3,3,0.025
0,glory,FALSE,5,3111,FALSE,0,FALSE,3,3,0.05
0,faculty,FALSE,7,3111,FALSE,0,FALSE,3,3,0.025
0,easy,FALSE,4,3111,FALSE,0,FALSE,3,3,0.025
0,you,FALSE,3,3111,FALSE,0,FALSE,3,3,0.05
0,century,FALSE,7,3111,FALSE,1,FALSE,4,3,0.05
0,injured,FALSE,7,3111,FALSE,2,FALSE,5,3,0.075
0,referee,FALSE,7,3111,FALSE,0,FALSE,3,3,0.025
0,smoking,FALSE,7,3111,FALSE,1,FALSE,4,3,0.05
0,victory,FALSE,7,3111,FALSE,0,FALSE,3,3,0.05
0,danger,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,clinic,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,greatly,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,slowly,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,annual,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,acre,FALSE,4,3111,FALSE,1,FALSE,3,2,0.075
0,reward,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,trainer,FALSE,7,3111,FALSE,3,FALSE,5,2,0.175
0,idea,FALSE,4,3111,FALSE,0,FALSE,2,2,0.05
0,surgeon,FALSE,7,3111,FALSE,3,FALSE,5,2,0.1
0,joy,FALSE,3,3111,FALSE,0,FALSE,2,2,0.05
0,live,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,cinema,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,capable,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,flavour,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,servant,FALSE,7,3111,FALSE,2,FALSE,4,2,0.075
0,hero,FALSE,4,3111,FALSE,1,FALSE,3,2,0.075
0,hockey,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,status,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,mode,FALSE,4,3111,FALSE,2,FALSE,4,2,0.075
0,bother,FALSE,6,3111,FALSE,2,FALSE,4,2,0.2
0,ally,FALSE,4,3111,FALSE,1,FALSE,3,2,0.175
0,portray,FALSE,7,3111,FALSE,2,FALSE,4,2,0.2
0,muscle,FALSE,6,3111,FALSE,1,FALSE,3,2,0.15
0,shadow,FALSE,6,3111,FALSE,2,FALSE,4,2,0.2
0,forum,FALSE,5,3111,FALSE,1,FALSE,3,2,0.15
0,usual,FALSE,5,3111,FALSE,0,FALSE,2,2,0.1
0,dance,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,landing,FALSE,7,3111,FALSE,2,FALSE,4,2,0.225
0,listing,FALSE,7,3111,FALSE,2,FALSE,4,2,0.2
0,cook,FALSE,4,3111,FALSE,2,FALSE,4,2,0.275
0,taxi,FALSE,4,3111,FALSE,1,FALSE,3,2,0.15
0,biology,FALSE,7,3111,FALSE,0,FALSE,2,2,0.1
0,echo,FALSE,4,3111,FALSE,0,FALSE,2,2,0.1
0,packet,FALSE,6,3111,FALSE,2,FALSE,4,2,0.2
0,tackle,FALSE,6,3111,FALSE,1,FALSE,3,2,0.15
0,pure,FALSE,4,3111,FALSE,2,FALSE,4,2,0.425
0,bitter,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,cable,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,wash,FALSE,4,3111,FALSE,2,FALSE,4,2,0.075
0,easily,FALSE,6,3111,FALSE,1,FALSE,3,2,0.325
0,story,FALSE,5,3111,FALSE,2,FALSE,4,2,0.075
0,january,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,pay,FALSE,3,3111,FALSE,1,FALSE,3,2,0.075
0,energy,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,pioneer,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,convert,FALSE,7,3111,FALSE,3,FALSE,5,2,0.1
0,portion,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,body,FALSE,4,3111,FALSE,0,FALSE,2,2,0.05
0,royal,FALSE,5,3111,FALSE,0,FALSE,2,2,0.025
0,monday,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,dirt,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,policy,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,origin,FALSE,6,3111,FALSE,0,FALSE,2,2,0.025
0,ill,FALSE,3,3111,FALSE,1,FALSE,3,2,0.1
0,salad,FALSE,5,3111,FALSE,2,FALSE,4,2,0.1
0,mostly,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,western,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,stumble,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,rival,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,list,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,process,FALSE,7,3111,FALSE,3,FALSE,5,2,0.125
0,video,FALSE,5,3111,FALSE,0,FALSE,2,2,0.05
0,crisis,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,fragile,FALSE,7,3111,FALSE,1,FALSE,3,2,0.05
0,evening,FALSE,7,3111,FALSE,1,FALSE,3,2,0.125
0,feature,FALSE,7,3111,FALSE,1,FALSE,3,2,0.125
0,itself,FALSE,6,3111,FALSE,1,FALSE,3,2,0.15
0,citizen,FALSE,7,3111,FALSE,1,FALSE,3,2,0.35
0,outer,FALSE,5,3111,FALSE,1,FALSE,3,2,0.15
0,just,FALSE,4,3111,FALSE,2,FALSE,4,2,0.175
0,see,FALSE,3,3111,FALSE,1,FALSE,3,2,0.15
0,wealthy,FALSE,7,3111,FALSE,1,FALSE,3,2,0.125
0,auto,FALSE,4,3111,FALSE,1,FALSE,3,2,0.15
0,memory,FALSE,6,3111,FALSE,2,FALSE,4,2,0.225
0,deliver,FALSE,7,3111,FALSE,2,FALSE,4,2,0.225
0,where,FALSE,5,3111,FALSE,3,FALSE,5,2,0.275
0,dilemma,FALSE,7,3111,FALSE,0,FALSE,2,2,0.1
0,plea,FALSE,4,3111,FALSE,2,FALSE,4,2,0.225
0,render,FALSE,6,3111,FALSE,1,FALSE,3,2,0.15
0,devil,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,borrow,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,deeply,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,many,FALSE,4,3111,FALSE,1,FALSE,3,2,0.05
0,already,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,lesson,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,own,FALSE,3,3111,FALSE,1,FALSE,3,2,0.075
0,nine,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,cite,FALSE,4,3111,FALSE,1,FALSE,3,2,0.1
0,lottery,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,nobody,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,hand,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,miss,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,problem,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,ethnic,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,basic,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,gold,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,venture,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,oven,FALSE,4,3111,FALSE,1,FALSE,3,2,0.075
0,remove,FALSE,6,3111,FALSE,3,FALSE,5,2,0.125
0,quota,FALSE,5,3111,FALSE,0,FALSE,2,2,0.025
0,speak,FALSE,5,3111,FALSE,3,FALSE,5,2,0.3
0,thesis,FALSE,6,3111,FALSE,1,FALSE,3,2,0.175
0,sign,FALSE,4,3111,FALSE,2,FALSE,4,2,0.225
0,agent,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,prove,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,ready,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,vice,FALSE,4,3111,FALSE,1,FALSE,3,2,0.15
0,station,FALSE,7,3111,FALSE,2,FALSE,4,2,0.075
0,handle,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,entire,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,prior,FALSE,5,3111,FALSE,1,FALSE,3,2,0.05
0,mature,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,happen,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,garage,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,package,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,metre,FALSE,5,3111,FALSE,1,FALSE,3,2,0.05
0,act,FALSE,3,3111,FALSE,1,FALSE,3,2,0.05
0,photo,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,nominee,FALSE,7,3111,FALSE,0,FALSE,2,2,0.025
0,turn,FALSE,4,3111,FALSE,2,FALSE,4,2,0.125
0,scan,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,supply,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,campus,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,fishing,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,subsidy,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,oral,FALSE,4,3111,FALSE,1,FALSE,3,2,0.075
0,sea,FALSE,3,3111,FALSE,1,FALSE,3,2,0.075
0,blank,FALSE,5,3111,FALSE,3,FALSE,5,2,0.1
0,litter,FALSE,6,3111,FALSE,2,FALSE,4,2,0.075
0,main,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,anyway,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,spicy,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,teens,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,harm,FALSE,4,3111,FALSE,2,FALSE,4,2,0.175
0,found,FALSE,5,3111,FALSE,3,FALSE,5,2,0.25
0,basis,FALSE,5,3111,FALSE,1,FALSE,3,2,0.125
0,vision,FALSE,6,3111,FALSE,2,FALSE,4,2,0.2
0,nature,FALSE,6,3111,FALSE,3,FALSE,5,2,0.275
0,risk,FALSE,4,3111,FALSE,2,FALSE,4,2,0.2
0,locate,FALSE,6,3111,FALSE,4,FALSE,6,2,0.3
0,late,FALSE,4,3111,FALSE,2,FALSE,4,2,0.175
0,opt,FALSE,3,3111,FALSE,1,FALSE,3,2,0.125
0,merger,FALSE,6,3111,FALSE,3,FALSE,5,2,0.25
0,statue,FALSE,6,3111,FALSE,2,FALSE,4,2,0.175
0,aged,FALSE,4,3111,FALSE,1,FALSE,3,2,0.15
0,whereas,FALSE,7,3111,FALSE,3,FALSE,5,2,0.225
0,marine,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,prompt,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,costly,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,treat,FALSE,5,3111,FALSE,3,FALSE,5,2,0.125
0,outing,FALSE,6,3111,FALSE,1,FALSE,3,2,0.1
0,screw,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,crucial,FALSE,7,3111,FALSE,1,FALSE,3,2,0.05
0,mystery,FALSE,7,3111,FALSE,0,FALSE,2,2,0.025
0,council,FALSE,7,3111,FALSE,2,FALSE,4,2,0.075
0,triumph,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,present,FALSE,7,3111,FALSE,2,FALSE,4,2,0.075
0,house,FALSE,5,3111,FALSE,2,FALSE,4,2,0.1
0,thirty,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,app,FALSE,3,3111,FALSE,1,FALSE,3,2,0.05
0,back,FALSE,4,3111,FALSE,2,FALSE,4,2,0.075
0,need,FALSE,4,3111,FALSE,2,FALSE,4,2,0.075
0,audio,FALSE,5,3111,FALSE,0,FALSE,2,2,0.05
0,random,FALSE,6,3111,FALSE,1,FALSE,3,2,0.15
0,camping,FALSE,7,3111,FALSE,2,FALSE,4,2,0.225
0,some,FALSE,4,3111,FALSE,2,FALSE,4,2,0.225
0,buddy,FALSE,5,3111,FALSE,1,FALSE,3,2,0.15
0,silly,FALSE,5,3111,FALSE,1,FALSE,3,2,0.125
0,arrival,FALSE,7,3111,FALSE,1,FALSE,3,2,0.125
0,interim,FALSE,7,3111,FALSE,2,FALSE,4,2,0.175
0,radio,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,ritual,FALSE,6,3111,FALSE,0,FALSE,2,2,0.075
0,water,FALSE,5,3111,FALSE,1,FALSE,3,2,0.15
0,yellow,FALSE,6,3111,FALSE,0,FALSE,2,2,0.1
0,meaning,FALSE,7,3111,FALSE,2,FALSE,4,2,0.2
0,tobacco,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,texture,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,bicycle,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,fact,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,all,FALSE,3,3111,FALSE,1,FALSE,3,2,0.075
0,horizon,FALSE,7,3111,FALSE,0,FALSE,2,2,0.025
0,someone,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,worthy,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,bottle,FALSE,6,3111,FALSE,1,FALSE,3,2,0.05
0,feed,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,inside,FALSE,6,3111,FALSE,4,FALSE,6,2,0.15
0,biscuit,FALSE,7,3111,FALSE,1,FALSE,3,2,0.075
0,lovely,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,painful,FALSE,7,3111,FALSE,2,FALSE,4,2,0.125
0,verbal,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,since,FALSE,5,3111,FALSE,3,FALSE,5,2,0.125
0,crazy,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,quality,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,bonus,FALSE,5,3111,FALSE,1,FALSE,3,2,0.05
0,exam,FALSE,4,3111,FALSE,2,FALSE,4,2,0.2
0,qualify,FALSE,7,3111,FALSE,0,FALSE,2,2,0.1
0,exhibit,FALSE,7,3111,FALSE,0,FALSE,2,2,0.075
0,grow,FALSE,4,3111,FALSE,2,FALSE,4,2,0.175
0,isolate,FALSE,7,3111,FALSE,0,FALSE,2,2,0.1
0,essence,FALSE,7,3111,FALSE,1,FALSE,3,2,0.125
0,solo,FALSE,4,3111,FALSE,1,FALSE,3,2,0.125
0,quarter,FALSE,7,3111,FALSE,0,FALSE,2,2,0.1
0,peasant,FALSE,7,3111,FALSE,1,FALSE,3,2,0.15
0,pretty,FALSE,6,3111,FALSE,1,FALSE,3,2,0.15
0,usually,FALSE,7,3111,FALSE,0,FALSE,2,2,0.1
0,scare,FALSE,5,3111,FALSE,2,FALSE,4,2,0.2
0,ideal,FALSE,5,3111,FALSE,0,FALSE,2,2,0.05
0,rescue,FALSE,6,3111,FALSE,1,FALSE,3,2,0.075
0,fantasy,FALSE,7,3111,FALSE,1,FALSE,3,2,0.05
0,end,FALSE,3,3111,FALSE,1,FALSE,3,2,0.075
0,early,FALSE,5,3111,FALSE,1,FALSE,3,2,0.075
0,curly,FALSE,5,3111,FALSE,1,FALSE,3,2,0.05
0,verdict,FALSE,7,3111,FALSE,1,FALSE,3,2,0.05
0,costume,FALSE,7,3111,FALSE,2,FALSE,4,2,0.1
0,part,FALSE,4,3111,FALSE,2,FALSE,4,2,0.1
0,history,FALSE,7,3111,FALSE,1,FALSE,3,2,0.05
0,scared,FALSE,6,3111,FALSE,2,FALSE,4,2,0.1
0,number,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,blow,FALSE,4,3111,FALSE,1,FALSE,3,2,0.05
0,funeral,FALSE,7,3111,FALSE,0,FALSE,2,2,0.05
0,valley,FALSE,6,3111,FALSE,0,FALSE,2,2,0.025
0,bee,FALSE,3,3111,FALSE,1,FALSE,3,2,0.05
0,draw,FALSE,4,3111,FALSE,1,FALSE,3,2,0.075
0,married,FALSE,7,3111,FALSE,2,FALSE,4,2,0.075
0,liable,FALSE,6,3111,FALSE,0,FALSE,2,2,0.05
0,age,FALSE,3,3111,FALSE,1,FALSE,3,2,0.05
0,parish,FALSE,6,3111,FALSE,2,FALSE,3,1,0.4
0,mother,FALSE,6,3111,FALSE,2,FALSE,3,1,0.075
0,divert,FALSE,6,3111,FALSE,3,FALSE,4,1,0.125
0,battle,FALSE,6,3111,FALSE,2,FALSE,3,1,0.1
0,angel,FALSE,5,3111,FALSE,2,FALSE,3,1,0.1
0,heart,FALSE,5,3111,FALSE,3,FALSE,4,1,0.125
0,hear,FALSE,4,3111,FALSE,3,FALSE,4,1,0.125
0,per,FALSE,3,3111,FALSE,2,FALSE,3,1,0.1
0,shallow,FALSE,7,3111,FALSE,2,FALSE,3,1,0.1
0,debris,FALSE,6,3111,FALSE,2,FALSE,3,1,0.1
0,troop,FALSE,5,3111,FALSE,2,FALSE,3,1,0.1
0,basket,FALSE,6,3111,FALSE,2,FALSE,3,1,0.1
0,sight,FALSE,5,3111,FALSE,2,FALSE,3,1,0.1
0,farm,FALSE,4,3111,FALSE,3,FALSE,4,1,0.1
0,vessel,FALSE,6,3111,FALSE,1,FALSE,2,1,0.075
0,deposit,FALSE,7,3111,FALSE,2,FALSE,3,1,0.075
0,focus,FALSE,5,3111,FALSE,1,FALSE,2,1,0.075
0,murder,FALSE,6,3111,FALSE,1,FALSE,2,1,0.05
0,today,FALSE,5,3111,FALSE,1,FALSE,2,1,0.075
0,sailing,FALSE,7,3111,FALSE,2,FALSE,3,1,0.1
0,dead,FALSE,4,3111,FALSE,3,FALSE,4,1,0.1
0,waste,FALSE,5,3111,FALSE,2,FALSE,3,1,0.075
0,forge,FALSE,5,3111,FALSE,3,FALSE,4,1,0.1
0,ruling,FALSE,6,3111,FALSE,1,FALSE,2,1,0.075
