lettersIn,batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultOut,heightOut,timeOut
3,1,sun,true,3,4927,true,3,0.15000000000000002
3,1,row,true,3,4927,true,3,0.2
3,1,as,true,2,4927,true,2,0.1
3,1,be,true,2,4927,true,2,0.2
3,1,blind,false,5,4927,false,1,0.1
3,1,since,false,5,4927,false,3,0.15000000000000002
3,1,ash,true,3,4927,true,3,0.15000000000000002
3,1,far,true,3,4927,true,3,0.2
3,1,tie,true,3,4927,true,3,0.15000000000000002
3,1,revenge,false,7,4927,false,2,0.15000000000000002
3,1,dvd,true,3,4927,true,3,0.15000000000000002
3,1,memorial,false,8,4927,false,2,0.1
3,1,ten,true,3,4927,true,3,0.15000000000000002
3,1,contact,false,7,4927,false,2,0.2
3,1,hi,true,2,4927,true,2,0.1
3,1,repair,false,6,4927,false,2,0.15000000000000002
3,1,age,true,3,4927,true,3,0.15000000000000002
3,1,him,true,3,4927,true,3,0.15000000000000002
3,1,old,true,3,4927,true,3,0.2
3,1,typical,false,7,4927,false,1,0.1
3,1,ago,true,3,4927,true,3,0.15000000000000002
3,1,bag,true,3,4927,true,3,0.2
3,1,short,false,5,4927,false,2,0.15000000000000002
3,1,cut,true,3,4927,true,3,0.2
3,1,being,false,5,4927,false,2,0.2
3,1,rat,true,3,4927,true,3,0.15000000000000002
3,1,mad,true,3,4927,true,3,0.15000000000000002
3,1,fry,true,3,4927,true,3,0.15000000000000002
3,1,veteran,false,7,4927,false,1,0.1
3,1,do,true,2,4927,true,2,0.15000000000000002
3,1,car,true,3,4927,true,3,0.2
3,1,working,false,7,4927,false,2,0.15000000000000002
3,1,offering,false,8,4927,false,3,0.2
3,1,instrumental,false,12,4927,false,2,0.15000000000000002
3,1,vow,true,3,4927,true,3,0.15000000000000002
3,1,moderate,false,8,4927,false,2,0.2
3,1,tin,true,3,4927,true,3,0.15000000000000002
3,1,top,true,3,4927,true,3,0.2
3,1,mechanical,false,10,4927,false,2,0.1
3,1,gun,true,3,4927,true,3,0.2
3,1,growth,false,6,4927,false,1,0.15000000000000002
3,1,by,true,2,4927,true,2,0.1
3,1,buy,true,3,4927,true,3,0.15000000000000002
3,1,bar,true,3,4927,true,3,0.2
3,1,northern,false,8,4927,false,3,0.2
3,1,tv,true,2,4927,true,2,0.15000000000000002
3,1,bit,true,3,4927,true,3,0.15000000000000002
3,1,robot,false,5,4927,false,3,0.15000000000000002
3,1,tuition,false,7,4927,false,1,0.15000000000000002
3,1,less,false,4,4927,false,2,0.15000000000000002
3,1,fascinating,false,11,4927,false,2,0.15000000000000002
