lettersIn,batchIn,wordIn,wordKnownIn,wordLengthIn,numWordsIn,resultOut,heightOut,timeOut
3,1,so,true,2,256,true,109,0.375
3,1,ten,true,3,256,true,113,1.875
3,1,rob,true,3,256,true,222,2.75
3,1,resolution,false,10,256,false,256,1.125
3,1,who,true,3,256,true,126,0.75
3,1,forecast,false,8,256,false,256,0.625
3,1,incur,false,5,256,false,256,0.75
3,1,and,true,3,256,true,6,0.125
3,1,toy,true,3,256,true,167,1
3,1,build,false,5,256,false,256,0.75
3,1,indirect,false,8,256,false,256,0.75
3,1,sir,true,3,256,true,161,1
3,1,careful,false,7,256,false,256,0.625
3,1,legislature,false,11,256,false,256,0.75
3,1,on,true,2,256,true,90,0.625
3,1,comparison,false,10,256,false,256,0.875
3,1,brother,false,7,256,false,256,0.75
3,1,fun,true,3,256,true,48,0.25
3,1,due,true,3,256,true,179,1.25
3,1,partly,false,6,256,false,256,0.625
3,1,dancing,false,7,256,false,256,0.75
3,1,exciting,false,8,256,false,256,0.75
3,1,pleasant,false,8,256,false,256,0.625
3,1,sit,true,3,256,true,107,0.625
3,1,cry,true,3,256,true,137,0.75
3,1,mix,true,3,256,true,185,1.75
3,1,cup,true,3,256,true,30,0.125
3,1,eat,true,3,256,true,39,0.25
3,1,nowadays,false,8,256,false,256,0.625
3,1,everyday,false,8,256,false,256,1.125
3,1,six,true,3,256,true,108,1.125
3,1,its,true,3,256,true,66,0.875
3,1,hour,false,4,256,false,256,1.125
3,1,bond,false,4,256,false,256,1
3,1,vast,false,4,256,false,256,0.625
3,1,constantly,false,10,256,false,256,1
3,1,cow,true,3,256,true,29,0.375
3,1,per,true,3,256,true,157,1.875
3,1,physical,false,8,256,false,256,1.125
3,1,complex,false,7,256,false,256,1.125
3,1,via,true,3,256,true,228,1.5
3,1,conquer,false,7,256,false,256,0.75
3,1,both,false,4,256,false,256,0.75
3,1,be,true,2,256,true,15,0
3,1,cue,true,3,256,true,206,1.25
3,1,net,true,3,256,true,187,1.375
3,1,do,true,2,256,true,35,0.125
3,1,star,false,4,256,false,256,0.625
3,1,lab,true,3,256,true,152,0.875
3,1,it,true,2,256,true,65,0.25
3,2,suit,false,4,256,false,256,0.75
3,2,latest,false,6,256,false,256,0.75
3,2,gig,true,3,256,true,212,1.875
3,2,steep,false,5,256,false,256,1.125
3,2,rally,false,5,256,false,256,1.125
3,2,demand,false,6,256,false,256,1.125
3,2,her,true,3,256,true,54,0.375
3,2,dub,true,3,256,true,235,1.625
3,2,help,false,4,256,false,256,0.75
3,2,new,true,3,256,true,80,0.5
3,2,air,true,3,256,true,4,0
3,2,vow,true,3,256,true,254,1.75
3,2,fly,true,3,256,true,46,0.25
3,2,bus,true,3,256,true,20,0.125
3,2,wow,true,3,256,true,172,1.25
3,2,era,true,3,256,true,209,1.375
3,2,sum,true,3,256,true,224,2.375
3,2,him,true,3,256,true,57,0.375
3,2,see,true,3,256,true,105,0.625
3,2,scientist,false,9,256,false,256,1
3,2,via,true,3,256,true,228,2.75
3,2,acute,false,5,256,false,256,0.75
3,2,non,true,3,256,true,244,1.625
3,2,car,true,3,256,true,26,0.25
3,2,banner,false,6,256,false,256,0.75
3,2,boost,false,5,256,false,256,0.75
3,2,shop,false,4,256,false,256,0.75
3,2,definitely,false,10,256,false,256,0.625
3,2,emergency,false,9,256,false,256,0.75
3,2,nut,true,3,256,true,155,0.875
3,2,end,true,3,256,true,41,0.25
3,2,instantly,false,9,256,false,256,0.75
3,2,lab,true,3,256,true,152,1.25
3,2,basketball,false,10,256,false,256,1.125
3,2,clash,false,5,256,false,256,1
3,2,sue,true,3,256,true,253,1.75
3,2,friday,false,6,256,false,256,0.75
3,2,my,true,2,256,true,79,0.375
3,2,upwards,false,7,256,false,256,0.875
3,2,logic,false,5,256,false,256,1.125
3,2,skiing,false,6,256,false,256,0.625
3,2,eleven,false,6,256,false,256,0.625
3,2,motivation,false,10,256,false,256,0.75
3,2,custom,false,6,256,false,256,0.75
3,2,now,true,3,256,true,83,0.5
3,2,ski,true,3,256,true,162,1.25
3,2,ah,true,2,256,true,132,0.75
3,2,man,true,3,256,true,74,0.875
3,2,allocate,false,8,256,false,256,0.75
3,2,few,true,3,256,true,45,0.25
3,2,lie,true,3,256,true,71,0.375
3,2,pipe,false,4,256,false,256,0.75
3,2,downtown,false,8,256,false,256,0.625
3,2,swallow,false,7,256,false,256,0.875
3,2,fundraising,false,11,256,false,256,1.125
3,2,gay,true,3,256,true,211,1.5
3,2,accuracy,false,8,256,false,256,0.75
3,2,provide,false,7,256,false,256,1.125
